Design,Recipe,Nodes,Levels,Iterations
max_orig.bench,"rs -K 10 -N 1;rs -K 12 -N 1;rs -K 8 -N 1;rfz;rs -K 8 -N 2;rf;rs -K 12 -N 2;rs -K 14 -N 3;rs -K 10 -N 2;rs -K 8 -N 3;rs -K 16 -N 1;rs -K 16 -N 1;rfz;rs -K 16 -N 1;rs -K 4 -N 3;rs -K 4;rs -K 12;rs -K 8",2864,229,3
max_orig.bench,"rs -K 4 -N 2; rs -K 6;rs -K 14 -N 3; rs -K 6 -N 2;rs -K 8;rs -K 6 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 8 -N 2;rs -K 12 -N 3; b;rs -K 6; rfz; rs -K 12 -N 2;rs -K 14 -N 3; b",2835,203,4
max_orig.bench,"rs -K 12 -N 1;rs -K 6 -N 1;rs -K 8;rs -K 8 -N 3;rs -K 4 -N 1;rs -K 16 -N 3;rs -K 8 -N 2;rs -K 10;rs -K 14 -N 1;rs -K 16 -N 1;rs -K 14;rs -K 12 -N 1;rs -K 16;rs -K 12 -N 1;rs -K 8;rs -K 4;rs -K 8;rs -K 6 -N 2",2865,287,1
max_orig.bench,"rs -K 4 -N 3; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rfz;rs -K 12 -N 3;rs -K 14 -N 2;rs -K 16 -N 1;rs -K 10 -N 2;rs -K 8;rs -K 8 -N 2;rs -K 16 -N 3;rwz;rs -K 6 -N 2;rs -K 6;rs -K 8 -N 1;rfz; rs -K 12;rf;rs -K 12;rs -K 4 -N 1;rs -K 10",2857,201,9
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf;rs -K 16; b;rs -K 6 -N 3; rw; rs -K 10; rwz;rs -K 4; b; rs -K 12; rfz; rs -K 12 -N 2; rwz;rfz",2830,161,9
max_orig.bench,"rs -K 8 -N 1;rs -K 4 -N 3;rs -K 12 -N 3;rs -K 16 -N 2;rs -K 12 -N 1;rs -K 16 -N 3;b;rs -K 14 -N 2;rs -K 16 -N 2;rs -K 6 -N 1;rs -K 12;rs -K 6 -N 3;rf;rs -K 4 -N 1;rfz;rs -K 12 -N 1;b; b",2835,203,4
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz;rs -K 8 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 12 -N 1;rwz;rs -K 16 -N 3;rs -K 4 -N 2;rs -K 10 -N 3;rs -K 8;rs -K 16;rs -K 16 -N 3;rs -K 6 -N 2;rs -K 12 -N 1;rs -K 6 -N 3;rs -K 16 -N 1;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 4 -N 3;rs -K 14;rwz;rs -K 6 -N 1",2859,287,2
max_orig.bench,"rs -K 6 -N 1;rs -K 10 -N 1;rs -K 4 -N 3; rs -K 6 -N 2;rw;rs -K 10 -N 2;rf;rs -K 4 -N 3;rs -K 8 -N 3; rs -K 10;rs -K 14;rs -K 10;rs -K 6 -N 3;rs -K 12 -N 3;rs -K 16 -N 3; rs -K 12 -N 2;rs -K 14 -N 3;rs -K 4 -N 1",2865,287,1
max_orig.bench,"rs -K 16;rs -K 6 -N 2;rs -K 12 -N 2;rs -K 10 -N 1;rs -K 12 -N 3;rs -K 16;rs -K 8 -N 3;rwz;rf;rs -K 6 -N 1;b;rs -K 8 -N 2;rs -K 14;rs -K 4 -N 3;rs -K 6 -N 2;rs -K 4 -N 1;rs -K 14;rfz",2819,178,29
max_orig.bench,"rs -K 8 -N 1;rs -K 10 -N 1;rs -K 4; rs -K 6 -N 2;rs -K 12; rs -K 8; b;rs -K 14; rw; rs -K 10; rwz;rs -K 8 -N 2;rs -K 12 -N 2; rs -K 12;rs -K 4 -N 3; rs -K 12 -N 2;rs -K 12;rs -K 6 -N 2",2859,156,32
max_orig.bench,"rs -K 8 -N 3;rs -K 16 -N 1;rs -K 14 -N 2;b;rs -K 14 -N 2;rs -K 14 -N 2;rwz;rs -K 10 -N 3;rs -K 10 -N 2;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 12 -N 1;b;rs -K 12;rs -K 12 -N 1;rs -K 6 -N 3;rfz;rs -K 14 -N 2",2831,157,16
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf;rs -K 10 -N 1; b;rs -K 12 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 4 -N 3;rs -K 4 -N 3;rf;rs -K 10 -N 2;rs -K 8 -N 1;rs -K 4 -N 1;rs -K 10 -N 3;rs -K 14 -N 1;rs -K 6 -N 2;rs -K 4 -N 1;rs -K 16 -N 2;rs -K 4 -N 3;rs -K 14;rs -K 8 -N 3;rs -K 10 -N 3;rwz;rs -K 12 -N 1;rs -K 6 -N 2",2825,285,5
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10;rs -K 16;rs -K 12 -N 3; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,171,6
max_orig.bench,"rs -K 4 -N 2;rs -K 14;rfz;rs -K 6 -N 3;rs -K 10 -N 2;rs -K 14;rs -K 14 -N 3;b;rs -K 10 -N 3;rs -K 10 -N 1;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 6 -N 3;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 12;rs -K 12 -N 2",2837,203,5
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz;rs -K 14 -N 2",2831,151,16
max_orig.bench,"rs -K 16 -N 1;rs -K 14 -N 1;rs -K 10;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 4;rs -K 4;rwz;rs -K 16 -N 1;rwz;rs -K 16;rwz;rfz;rs -K 6 -N 2;rs -K 14;rs -K 6 -N 1;rs -K 10 -N 2",2827,209,10
max_orig.bench,"rw; rs -K 6;rs -K 14 -N 2; rs -K 6 -N 2; rf;rs -K 14 -N 2; b;rs -K 10 -N 2;rw;rs -K 16 -N 1;rs -K 6;rs -K 14 -N 2; b;rs -K 8;rs -K 16 -N 1;rs -K 16 -N 2;rs -K 4 -N 1; b",2865,229,1
max_orig.bench,"b;rs -K 4;rs -K 14;rs -K 12 -N 1;rs -K 6 -N 3;rs -K 10 -N 1;rs -K 14 -N 2;rf;rs -K 4 -N 3;rs -K 12;rs -K 8 -N 1; rs -K 10 -N 2;b;rwz;rs -K 4 -N 2;rs -K 8; rwz;rs -K 12 -N 3",2852,156,17
max_orig.bench,"rs -K 4 -N 2;rs -K 10 -N 2;rs -K 12 -N 2;rs -K 14 -N 3;rs -K 14 -N 3;rs -K 14;rs -K 16 -N 2;rs -K 16 -N 2;rs -K 14 -N 1;rs -K 10 -N 2;rs -K 12 -N 2;rs -K 10 -N 3;rs -K 6 -N 1;rs -K 4;rs -K 4 -N 3;rwz;rs -K 8;rs -K 8 -N 3",2859,287,3
max_orig.bench,"rs -K 12 -N 1;rwz;rs -K 14 -N 3;rs -K 16;rs -K 4;rs -K 10 -N 2;rs -K 4;rs -K 6 -N 1;rs -K 4 -N 2;rs -K 10 -N 2;rs -K 8 -N 2;rf;rs -K 8 -N 3;rs -K 6 -N 1;rs -K 12 -N 2;rs -K 12 -N 3; rwz;rw",2833,286,4
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2;rs -K 8 -N 1; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 6 -N 2;rs -K 10 -N 1;rs -K 12 -N 2;rs -K 14 -N 1;rs -K 8 -N 1;rs -K 4 -N 3;rs -K 10;rs -K 10;b;rs -K 4 -N 2;rwz;rw;rs -K 12 -N 2;rs -K 10 -N 3;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 2;rs -K 16 -N 2",2832,156,32
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2;rs -K 10 -N 1; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2833,153,17
max_orig.bench,"rs -K 6;rs -K 14 -N 3;rs -K 14 -N 2;rs -K 12;rs -K 16 -N 2;rs -K 6;rs -K 16 -N 2;rf;rs -K 16;rs -K 4 -N 1;rs -K 14 -N 1;b;rs -K 8 -N 3;rs -K 4 -N 3;rs -K 10 -N 2;rs -K 8 -N 1; rwz;rs -K 6 -N 2",2859,156,32
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b;b; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 6 -N 1;rs -K 16 -N 3;rs -K 12 -N 1;rs -K 8 -N 1;rs -K 16;rs -K 6 -N 2;rwz;rs -K 14;rs -K 14 -N 1;rs -K 8 -N 3;rs -K 6 -N 3;rs -K 6 -N 3;rs -K 14 -N 1;rs -K 10 -N 3;rfz;rs -K 10 -N 1;rs -K 6 -N 3;rs -K 16 -N 3",2842,197,14
max_orig.bench,"rs -K 12 -N 1;rs -K 10; rw;rs -K 14;rf;rs -K 8 -N 3;rs -K 12 -N 2; rs -K 8 -N 2;rs -K 16 -N 2;rs -K 14;rs -K 8 -N 2; rs -K 10 -N 2;rs -K 12 -N 3; rs -K 12;rs -K 14 -N 3;rs -K 6 -N 2;rs -K 16 -N 3;rs -K 16",2865,287,1
max_orig.bench,"rs -K 10 -N 2;rs -K 4 -N 2;rwz;rs -K 10 -N 3;rs -K 4;rs -K 16; b;rs -K 8 -N 2;rs -K 14;rs -K 10 -N 1;rs -K 4 -N 3;rs -K 6 -N 1;rs -K 4 -N 2;rs -K 6 -N 3;rs -K 4;rfz;rs -K 16 -N 1;rs -K 6 -N 2",2831,162,29
max_orig.bench,"rs -K 14 -N 3;rs -K 14;rs -K 4 -N 3;rs -K 8 -N 1;rs -K 10 -N 2;rs -K 8 -N 2;rs -K 8;rs -K 12 -N 2;rs -K 6 -N 3;rw;rwz;rs -K 12 -N 1;rs -K 12 -N 1;rs -K 10 -N 1; rfz;rs -K 14;rs -K 10;rs -K 10 -N 3",2840,197,14
max_orig.bench,"rs -K 14 -N 3;rs -K 6 -N 3;rs -K 8 -N 3;rs -K 6 -N 2; rf;b;rs -K 12;rs -K 10 -N 2;rs -K 10;rs -K 6 -N 2;rs -K 14 -N 2; rs -K 10 -N 2;rs -K 6 -N 2;rs -K 8 -N 1;rs -K 6; rs -K 12 -N 2;rs -K 8 -N 1; b",2865,229,1
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz;rs -K 4 -N 1",2831,151,16
max_orig.bench,"b;rs -K 6 -N 2;rs -K 12 -N 1;rs -K 6;rs -K 12 -N 2;rfz;rs -K 16 -N 1;b;rs -K 8 -N 2;rw;rs -K 10;rs -K 14;rs -K 4 -N 3;rs -K 6;rs -K 8 -N 3;b;rs -K 12 -N 2;b",2835,203,4
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12;rs -K 6 -N 2;rs -K 4; rwz; b",2859,156,16
max_orig.bench,"rs -K 8 -N 1;rs -K 6;rs -K 4 -N 3;rs -K 14;rs -K 14;rs -K 8 -N 3;rs -K 16;rs -K 8 -N 2;b;rs -K 14 -N 3;rs -K 6 -N 3;rs -K 16 -N 2;rs -K 10 -N 1;rs -K 14 -N 2;rs -K 8;rwz;rs -K 4 -N 3;rs -K 14 -N 1",2859,156,32
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2;rs -K 6 -N 1; b",2831,157,16
max_orig.bench,"rs -K 8;rs -K 10 -N 1;rs -K 16 -N 3;rs -K 4 -N 3;rs -K 16 -N 2; rs -K 8;rs -K 16;rs -K 6 -N 3;rs -K 12 -N 3;rs -K 4;rfz;rs -K 6 -N 2;rs -K 16; rs -K 12;rs -K 6 -N 3;rs -K 14 -N 3;rs -K 6 -N 2;rs -K 10 -N 2",2865,229,3
max_orig.bench,"rs -K 14 -N 2;rfz;rw;rs -K 10 -N 1;rs -K 16 -N 3;rs -K 14 -N 2;rs -K 12;rs -K 4 -N 2;rwz;rs -K 16 -N 3;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 2;rs -K 10;rs -K 10;rs -K 14 -N 1;rs -K 16;rs -K 12 -N 3",2857,192,13
max_orig.bench,"rs -K 16; rs -K 6;rs -K 12 -N 2; rs -K 6 -N 2; rf; rs -K 8;rs -K 14 -N 1;rs -K 10 -N 3;rw;rs -K 12 -N 2; rwz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 16 -N 2;rs -K 10;rs -K 4 -N 1;rs -K 8 -N 3;rs -K 12 -N 1",2825,285,5
max_orig.bench,"rf;rs -K 4 -N 1;rs -K 8 -N 1;rs -K 10 -N 2;rs -K 6 -N 3;rs -K 6 -N 3;b;rw;rs -K 16 -N 1;rs -K 6 -N 1;rs -K 6 -N 1;rs -K 12 -N 2;rwz; rs -K 12;rs -K 6 -N 3;rwz;b;rs -K 4 -N 3",2852,156,16
max_orig.bench,"rs -K 10;rs -K 16;rs -K 10;rs -K 4;rs -K 6 -N 2;rs -K 16 -N 3;rs -K 6 -N 3;rwz;rs -K 4 -N 1;rw;rs -K 8 -N 3;rs -K 12 -N 3;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 8 -N 3;rw;rs -K 6;rs -K 4",2859,287,3
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2;rs -K 4 -N 1; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 6 -N 1;rs -K 10 -N 2; rw; rs -K 6 -N 2; rf;b;rs -K 4 -N 1;rs -K 12;rs -K 6 -N 2;rw;rs -K 14 -N 3;rwz;rs -K 4 -N 2;rs -K 14 -N 2;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 12; b",2859,156,31
max_orig.bench,"rs -K 10 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 12 -N 2;rs -K 14 -N 1;rs -K 4;rs -K 12 -N 2;rs -K 8 -N 3;rs -K 6 -N 1;rs -K 8 -N 1;rs -K 14 -N 2;rs -K 6 -N 2;rs -K 14 -N 1; rs -K 12;rs -K 16;rs -K 12;rs -K 8 -N 3;rs -K 8 -N 1",2865,287,1
max_orig.bench,"rs -K 8 -N 3;rs -K 4 -N 3;rs -K 10;rs -K 4 -N 3;rs -K 10 -N 1;rs -K 6 -N 2;rs -K 4;rs -K 4 -N 3;rs -K 12 -N 3;rs -K 6 -N 3;b;rs -K 12 -N 1;rs -K 14 -N 1;rs -K 8;rs -K 8;rs -K 14 -N 2;rs -K 6 -N 3;rs -K 4",2865,229,1
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz;b",2832,151,16
max_orig.bench,"rs -K 8;rs -K 14 -N 2;rs -K 14;rs -K 6 -N 3;rs -K 16;rs -K 14 -N 3;rs -K 16 -N 3;rs -K 12 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16 -N 1;rs -K 14 -N 2;rf;rs -K 14 -N 2;rw;rs -K 16 -N 1;rs -K 16 -N 2",2865,287,1
max_orig.bench,"rs -K 6 -N 2;b;rs -K 6 -N 2; rs -K 6 -N 2;rs -K 12 -N 3;rs -K 6 -N 3;rs -K 10 -N 3;rs -K 4;rs -K 14 -N 1;rs -K 16 -N 3;rs -K 14 -N 2;rs -K 4 -N 3;rs -K 16 -N 2;rfz;rs -K 10;rwz;rs -K 4;rs -K 4 -N 2",2832,171,7
max_orig.bench,"rs -K 14 -N 3;rs -K 4;rf;rs -K 10;rs -K 8 -N 3;rs -K 16 -N 2;rs -K 12 -N 1;rs -K 10 -N 3;rs -K 8 -N 2;b;rs -K 14 -N 1;rfz;rs -K 8 -N 2;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rs -K 14 -N 1;rs -K 12",2835,205,3
max_orig.bench,"rs -K 10 -N 1;rs -K 8 -N 3;rs -K 8 -N 1;rs -K 10;rw;rs -K 6 -N 3;rs -K 10 -N 1;rs -K 4 -N 2;rs -K 4;rwz;rfz;rwz;rs -K 12 -N 3;rs -K 8 -N 2;rf;rs -K 12 -N 1;rfz; b",2833,163,14
max_orig.bench,"rs -K 4 -N 2;rs -K 6 -N 3;rs -K 4 -N 3;rs -K 12 -N 1;rw;rs -K 8;rs -K 14;rs -K 14 -N 3;rs -K 6;b;rf;rs -K 14 -N 2;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 12 -N 1;rs -K 16;rw;rs -K 16 -N 2",2865,229,1
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b;rs -K 16 -N 2; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 16 -N 1;rs -K 12 -N 2;rs -K 16 -N 3;rs -K 10 -N 2;rs -K 16;b;rs -K 6 -N 1;rs -K 12 -N 2;rs -K 16 -N 3;rs -K 10 -N 2;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 10;rs -K 16 -N 1;rs -K 10 -N 1;rs -K 12 -N 2",2865,229,1
max_orig.bench,"rs -K 14;rs -K 12 -N 2;rs -K 12 -N 1;rs -K 16;rs -K 4;rs -K 8 -N 2;rs -K 8 -N 1;rs -K 8;rs -K 10 -N 3;b;rf;rs -K 16 -N 2;rs -K 10;rs -K 14 -N 2;rs -K 4 -N 3;rs -K 6;rs -K 6;rs -K 6",2865,229,1
max_orig.bench,"rs -K 8 -N 1;rs -K 14;rs -K 6;rs -K 4;rs -K 8;rs -K 14 -N 2;rs -K 14 -N 2;rs -K 14 -N 1;rs -K 6 -N 1;rs -K 4 -N 1;rs -K 14;rs -K 12 -N 2;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 8 -N 2;rs -K 6 -N 3;rs -K 10 -N 3;rs -K 12",2865,287,1
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf;rs -K 14; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 6 -N 2;rs -K 12 -N 2;rs -K 6;rs -K 14 -N 2;rs -K 14 -N 1;rs -K 10 -N 1;rs -K 12; rs -K 8 -N 2;rs -K 8 -N 3;rs -K 6 -N 1; rwz;rs -K 16 -N 2;rfz;rs -K 6;b;rw;rwz;rf",2835,155,16
max_orig.bench,"rs -K 6 -N 3; rs -K 6;rs -K 14 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rs -K 10 -N 2;rs -K 8 -N 2;rs -K 16;rs -K 14 -N 3;rs -K 16 -N 2; b;rwz;rw;rs -K 16 -N 3;rs -K 6 -N 1; b",2832,156,31
max_orig.bench,"b;rs -K 12 -N 2;rs -K 6 -N 1;rs -K 4;rs -K 8;rw;rs -K 14 -N 3;rs -K 8 -N 2;rwz;rs -K 8 -N 1;rfz;rs -K 12 -N 1;rs -K 4 -N 1;rs -K 16;rs -K 4 -N 2;rs -K 14;rs -K 4 -N 2;rwz",2834,153,18
max_orig.bench,"rs -K 14 -N 1;rw;rs -K 16 -N 2; rs -K 6 -N 2;rw;rs -K 8 -N 1;rs -K 6 -N 3;rs -K 12 -N 3; rw;rs -K 4 -N 1;rs -K 14 -N 2;rs -K 14 -N 1;rs -K 8 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 8;rs -K 14 -N 1;rs -K 10",2865,287,1
max_orig.bench,"rw;rf;rw;rs -K 8 -N 1;rfz;rs -K 8 -N 3;rs -K 4 -N 3;rs -K 10 -N 2;rs -K 4;rs -K 14 -N 3;rs -K 14;rs -K 6 -N 1;rwz;rs -K 14;rs -K 8;rs -K 6 -N 1;rs -K 10;rs -K 6 -N 1",2857,192,13
max_orig.bench,"b; rs -K 6;rs -K 14 -N 1; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rw;rfz;b;rs -K 4 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 1;rs -K 14 -N 1;rs -K 8;rs -K 10 -N 1;rs -K 6;rs -K 8 -N 3;rs -K 8 -N 2;rs -K 16;rs -K 14 -N 2;rs -K 6 -N 1",2836,203,6
max_orig.bench,"rfz;rs -K 16 -N 1;rs -K 8 -N 1;rs -K 10;rs -K 10 -N 2;rs -K 12 -N 3;rs -K 14 -N 1;rfz;rw;rs -K 6;rs -K 16 -N 3;rs -K 8 -N 2;rs -K 12 -N 2;rf;rs -K 6 -N 2;rs -K 8 -N 1;rw;rs -K 14",2858,229,2
max_orig.bench,"rs -K 12 -N 1;b;rs -K 4;rs -K 8 -N 2;rs -K 10 -N 3;rfz;rs -K 14 -N 2;rs -K 16 -N 1;rs -K 10 -N 1;rs -K 10 -N 1;rf;rs -K 14 -N 1;rf;rs -K 8 -N 2;rs -K 14 -N 3;rs -K 6 -N 3; rwz;rs -K 16 -N 3",2832,171,7
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf;rs -K 16; b; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,151,16
max_orig.bench,"rs -K 12 -N 1; rs -K 6;rs -K 10;rs -K 12 -N 1;rf;rs -K 12 -N 1;rs -K 4 -N 2;rs -K 6 -N 1; rw;rs -K 14 -N 3;rs -K 16;rs -K 12 -N 1;rs -K 4 -N 2; rs -K 12;rs -K 14;rf;rs -K 8 -N 3;rs -K 6",2865,287,1
max_orig.bench,"rs -K 6 -N 3;rs -K 12 -N 3;rs -K 12 -N 3; rs -K 6 -N 2; rf; rs -K 8;rs -K 12 -N 2;rs -K 14 -N 3; rw;rs -K 8; rwz;rwz;rs -K 10 -N 1; rs -K 12; rfz;rs -K 12; rwz; b",2828,163,11
max_orig.bench,"rwz;rs -K 12 -N 1;rs -K 8 -N 2;rs -K 16; rf; rs -K 8;rs -K 14 -N 2;rw;rs -K 16;rs -K 16;rs -K 10 -N 1; rs -K 10 -N 2;rs -K 8 -N 1;rs -K 10 -N 2;rs -K 12 -N 1; rs -K 12 -N 2; rwz;rs -K 10",2834,286,4
max_orig.bench,"rs -K 10 -N 2;rs -K 6 -N 1;rs -K 6;rs -K 14 -N 1;b;rf;rs -K 4 -N 2;rs -K 4 -N 1; rw; rs -K 10;rs -K 16;rs -K 14 -N 1;rs -K 12; rs -K 12;rs -K 10 -N 2;b;rs -K 10 -N 2; b",2865,229,1
max_orig.bench,"b;rs -K 4;rs -K 16;rs -K 12 -N 3;rs -K 6 -N 2;rs -K 6;rs -K 4 -N 2;rfz;rs -K 12 -N 2;rs -K 12;rf;rs -K 12 -N 3;rs -K 6 -N 3;rs -K 4 -N 3;rs -K 6 -N 2;rs -K 12 -N 3;rs -K 14 -N 1;rs -K 10 -N 2",2835,205,3
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8;rwz; rs -K 8 -N 2; rw; rs -K 10; rwz; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2831,149,11
max_orig.bench,"rfz;rs -K 12;rw;rs -K 8 -N 3;rs -K 10;rs -K 14 -N 2;rs -K 14; rs -K 8 -N 2;rs -K 6 -N 1;rs -K 16 -N 3;rs -K 10 -N 3;rs -K 8 -N 3;rs -K 4 -N 3;rs -K 10 -N 2;rs -K 12 -N 1;rs -K 10 -N 3;rs -K 4 -N 3;rs -K 8 -N 1",2859,229,3
max_orig.bench,"rs -K 8;rs -K 12 -N 1;rs -K 16;rs -K 8 -N 2;rs -K 10 -N 2;rs -K 16 -N 3;rs -K 16 -N 1;rs -K 4;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 6 -N 2;rs -K 4 -N 3;rs -K 14 -N 1;rs -K 4; rfz;rs -K 4 -N 2;rs -K 10 -N 1;rs -K 16 -N 2",2865,229,3
max_orig.bench,"rs -K 4 -N 2;rs -K 10 -N 3;rs -K 16;rs -K 14 -N 3;rs -K 14;rs -K 4 -N 3;rs -K 10 -N 1;rs -K 6 -N 3;rs -K 14 -N 1;rs -K 6 -N 1; rwz;rs -K 12 -N 2;rs -K 14 -N 3;rs -K 14 -N 3;rs -K 4 -N 3;rs -K 12 -N 2;rs -K 14 -N 1;rs -K 8 -N 2",2859,287,3
max_orig.bench,"b; rs -K 6; rw; rs -K 6 -N 2; rf; rs -K 8; b; rs -K 8 -N 2; rw; rs -K 10;rs -K 10 -N 3; rs -K 10 -N 2; b; rs -K 12; rfz; rs -K 12 -N 2; rwz; b",2832,171,6
max_orig.bench,"rs -K 4;rs -K 16 -N 1;b;rs -K 14 -N 2;rs -K 16 -N 2;rs -K 8 -N 2;rs -K 14 -N 2;rs -K 10;rs -K 14 -N 1;rs -K 14;rs -K 16;rs -K 16 -N 1;rs -K 12;rs -K 4 -N 2;rs -K 6 -N 3;rs -K 8;rs -K 4 -N 2;rs -K 16 -N 1",2865,229,1
max_orig.bench,"b; rs -K 6;rs -K 10 -N 1; rs -K 6 -N 2; rf; rs -K 8; b;rs -K 4 -N 3;rs -K 14; rs -K 10;rs -K 16 -N 1;rs -K 16 -N 1; b; rs -K 12; rfz; rs -K 12 -N 2; rwz;rs -K 8 -N 1",2832,171,7
max_orig.bench,"b;rw;rs -K 16 -N 2;b;rs -K 8;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4 -N 1;rs -K 14 -N 1;rs -K 4; rs -K 10 -N 2;rs -K 8;rs -K 12 -N 2;rs -K 12 -N 2;rs -K 14 -N 1;rs -K 10;rs -K 10 -N 1",2865,229,1
max_orig.bench,"rfz;rs -K 4 -N 2;rs -K 6;b;rs -K 10 -N 2;rs -K 8;rs -K 4 -N 3;rs -K 10 -N 3;rs -K 16 -N 1;rs -K 8 -N 1;b;rs -K 6 -N 1;rs -K 10 -N 3;rs -K 14 -N 2;rs -K 16 -N 2;rs -K 16 -N 1;rs -K 16 -N 2;rwz",2839,173,7
